OBJECTID,shortest_dist
31621,407.97
31622,752.38
31623,1193.35
31624,1181.56
31625,616.36
31626,1231.45
31627,1197.76
31628,1317.15
31629,755.7
31630,773.01
31631,2941.34
31632,1170.05
31633,801.03
31634,850.8
31635,1203.94
31636,707.96
31637,1308.42
31638,1345.69
31639,2973.32
31640,1293.54
31641,333.91
31642,3040.82
31643,3041.92
31644,750.39
31645,599.42
31646,742.92
31647,1343.9
31648,3045.0
31649,1056.16
31650,1148.68
31651,521.34
31652,1322.93
31653,753.02
31654,771.92
31655,1083.48
31656,1207.07
31657,1216.72
31658,1368.66
31659,927.88
31660,755.23
31661,817.85
31662,1337.52
31663,946.33
31664,1237.65
31665,1336.44
31666,1172.5
31667,1229.48
31668,623.57
31669,1131.64
31670,333.51
31671,445.13
31672,752.09
31673,1204.96
31674,1203.13
31675,1236.24
31676,753.44
31677,1296.85
31678,750.15
31679,1280.42
31680,754.78
31681,342.24
31682,900.52
31683,1300.15
31684,1263.88
31685,1104.81
31686,1199.85
31687,1206.23
31688,1381.79
31689,1299.47
31690,1184.38
31691,2941.17
31692,1333.13
31693,419.58
31694,1189.12
31695,1397.73
31696,752.48
31697,750.77
31698,905.67
31699,1300.7
31700,1267.99
31701,1198.59
31702,580.14
31703,756.95
31704,1313.01
31705,757.39
31706,749.1
31707,1111.33
31708,1371.16
31709,1101.82
31710,395.5
31711,755.75
31712,748.25
31713,1212.04
31714,750.25
31715,1295.21
31716,349.79
31717,1320.31
31718,1321.41
31719,1335.55
31720,1199.19
31721,897.78
31722,752.82
31723,1050.7
31724,1200.78
31725,367.71
31726,522.7
31727,525.27
31728,1383.0
31729,1078.71
31730,388.83
31731,389.43
31732,1201.64
31733,754.86
31734,637.65
31735,1099.33
31736,633.58
31737,1262.84
31738,410.02
31739,757.64
31740,1308.35
31741,420.44
31742,753.88
31743,1197.42
31744,1198.65
31745,1199.23
31746,1200.07
31747,1373.2
31748,1385.37
31749,1061.42
31750,1104.27
31751,1319.5
31752,749.24
31753,621.05
31754,629.65
31755,351.68
31756,1266.58
31757,1086.67
31758,756.97
31759,1353.0
31760,1303.0
31761,1312.38
31762,446.31
31763,627.87
31764,1290.97
31765,1073.34
31766,1199.55
31767,456.84
31768,1077.51
31769,1082.2
31770,1019.29
31771,753.11
31772,1320.77
31773,1218.96
31774,713.16
31775,1324.24
31776,1323.42
31777,1318.72
31778,1302.05
31779,1194.56
31780,385.31
31781,1081.42
31782,1118.14
31783,332.88
31784,586.86
31785,1301.19
31786,1068.03
31787,814.28
31788,898.31
31789,1307.35
31790,753.68
31791,753.34
31792,421.17
31793,422.0
31794,1314.16
31795,757.88
31796,752.71
31797,1315.58
31798,1367.79
31799,1183.77
31800,1190.38
31801,1194.3
31802,1193.97
31803,1195.52
31804,1196.12
31805,1194.19
31806,1195.17
31807,1193.91
31808,1197.59
31809,1197.79
31810,1202.21
31811,1201.15
31812,1072.92
31813,1082.57
31814,1094.38
31815,1085.65
31816,1109.13
31817,1083.65
31818,1124.78
31819,254.15
31820,757.44
31821,747.28
31822,1318.1
31823,756.39
31824,756.71
31825,984.54
31826,1320.72
31827,751.84
31828,1335.32
31829,952.11
31830,901.02
31831,1186.79
31832,899.43
31833,757.14
31834,580.52
31835,1309.84
31836,3668.03
31837,901.05
31838,1312.14
31839,974.96
31840,1332.65
31841,1319.37
31842,747.7
31843,549.96
31844,310.05
31845,1194.38
31846,1194.59
31847,1314.15
31848,900.37
31849,746.83
31850,302.9
31851,1350.59
31852,1190.35
31853,1194.36
31854,1198.97
31855,1201.42
31856,1204.9
31857,1204.03
31858,898.27
31859,1309.24
31860,899.62
31861,1313.57
31862,1315.67
31863,1351.96
31864,756.68
31865,752.62
31866,1300.12
31867,758.34
31868,751.29
31869,1306.78
31870,1322.75
31871,1197.14
31872,1193.93
31873,1200.49
31874,1111.08
31875,796.69
31876,757.28
31877,748.07
31878,897.28
31879,582.37
31880,1194.45
31881,1096.87
31882,1326.53
31883,1312.86
31884,1294.42
31885,1296.98
31886,312.07
31887,1314.15
31888,388.08
31889,1178.67
31890,1195.76
31891,1049.94
31892,1197.71
31893,1196.12
31894,1200.97
31895,1202.13
31896,1201.53
31897,1087.38
31898,1085.71
31899,1097.87
31900,332.31
31901,1313.53
31902,1310.29
31903,898.79
31904,1310.74
31905,1316.04
31906,1301.52
31907,582.55
31908,408.49
31909,540.05
31910,581.46
31911,1300.32
31912,954.31
31913,446.13
31914,305.26
31915,1371.48
31916,1350.98
31917,1351.47
31918,1348.47
31919,1349.11
31920,1177.51
31921,1182.58
31922,1184.16
31923,1187.82
31924,1190.49
31925,1119.96
31926,1190.77
31927,1087.54
31928,1194.74
31929,1194.31
31930,1129.16
31931,1197.99
31932,1181.51
31933,1182.71
31934,1182.86
31935,1188.01
31936,1188.36
31937,1103.02
31938,1191.83
31939,1189.16
31940,1189.6
31941,1192.52
31942,1189.93
31943,1191.04
31944,1049.95
31945,1193.72
31946,1195.69
31947,1194.81
31948,1194.97
31949,1196.24
31950,1195.85
31951,1198.44
31952,1197.42
31953,1195.48
31954,1196.0
31955,1196.25
31956,1199.59
31957,1197.49
31958,1200.54
31959,1197.56
31960,1200.54
31961,1202.28
31962,1202.03
31963,1199.07
31964,1202.97
31965,1203.05
31966,1204.66
31967,1204.23
31968,1202.87
31969,1205.39
31970,1204.95
31971,1204.35
31972,1206.27
31973,1261.68
31974,1261.3
31975,1261.35
31976,1260.23
31977,1087.09
31978,1092.23
31979,1088.61
31980,1090.92
31981,1082.44
31982,1087.56
31983,1084.92
31984,1085.5
31985,1081.22
31986,1053.25
31987,1098.13
31988,1100.34
31989,1101.17
31990,1092.57
31991,1115.97
31992,1121.48
31993,1122.69
31994,1121.99
31995,1108.12
31996,1114.44
31997,1019.23
31998,1019.93
31999,1036.88
32000,1039.19
32001,1042.43
32002,448.92
32003,929.23
32004,1315.72
32005,1314.95
32006,1316.25
32007,1312.71
32008,1311.22
32009,1308.22
32010,1310.09
32011,1309.08
32012,1306.51
32013,1303.86
32014,1300.69
32015,1195.61
32016,1198.91
32017,581.99
32018,592.9
32019,448.32
32020,588.48
32021,591.24
32022,929.06
32023,1203.02
32024,1067.25
32025,953.08
32026,2831.4
32027,2891.58
32028,2612.04
32029,856.69
32030,2846.52
32031,2591.57
32032,1309.34
32033,2628.12
32034,2737.78
32035,2727.3
32036,2792.36
32037,2817.98
32038,2895.73
32039,2672.05
32040,2562.99
32041,2809.23
32042,2874.56
32043,2804.6
32044,2777.91
32045,2905.93
32046,2658.11
32047,2434.52
32048,2708.36
32049,2851.9
32050,2826.66
32051,2829.22
32052,2797.6
32053,2952.12
32054,2995.01
32055,58.21
32056,3026.16
32057,2911.92
32058,2820.11
32059,889.85
32060,2929.13
32061,817.33
32062,3118.68
32063,2680.62
32064,2759.22
32065,3085.52
32066,2900.19
32067,2872.45
32068,676.69
32069,730.01
32070,986.13
32071,815.13
32072,2859.3
32073,1135.16
32074,2929.26
32075,3037.65
32076,796.11
32077,1092.35
32078,2833.84
32079,860.24
32080,2899.96
32081,2588.92
32082,1205.97
32083,63.42
32084,709.37
32085,1026.59
32086,2920.21
32087,1351.93
32088,2998.04
32089,2842.88
32090,2979.46
32091,2753.47
32092,2950.15
32093,2949.31
32094,2445.83
32095,2931.45
32096,446.0
32097,810.01
32098,933.85
32099,1036.54
32100,2834.1
32101,2884.51
32102,834.97
32103,2513.76
32104,1128.63
32105,1053.25
32106,2930.54
32107,961.62
32108,1115.48
32109,982.31
32110,2990.8
32111,1023.53
32112,732.3
32113,2678.15
32114,3031.56
32115,2886.98
32116,2896.69
32117,2906.69
32118,1192.72
32119,989.17
32120,2822.98
32121,2872.8
32122,1010.32
32123,824.46
32124,1228.64
32125,2895.27
32126,2518.73
32127,2869.12
32128,469.59
32129,1295.99
32130,969.07
32131,908.21
32132,1015.62
32133,865.96
32134,1031.25
32135,874.58
32136,2970.58
32137,809.08
32138,1183.27
32139,1131.91
32140,1314.32
32141,967.16
32142,865.74
32143,2964.34
32144,2440.39
32145,2841.25
32146,933.7
32147,3114.08
32148,1200.17
32149,2810.52
32150,997.54
32151,1037.26
32152,1333.94
32153,1149.77
32154,1274.44
32155,1151.27
32156,901.07
32157,2716.22
32158,856.22
32159,1018.06
32160,1076.11
32161,1031.34
32162,465.85
32163,2643.83
32164,1062.98
32165,1005.97
32166,716.7
32167,2869.49
32168,1122.88
32169,948.94
32170,968.94
32171,1010.82
32172,1361.07
32173,1347.59
32174,1288.2
32175,999.89
32176,989.92
32177,1354.93
32178,896.1
32179,823.78
32180,644.79
32181,1100.59
32182,994.78
32183,1095.52
32184,2846.61
32185,1291.68
32186,494.5
32187,860.37
32188,1060.54
32189,2821.79
32190,962.43
32191,2678.05
32192,832.77
32193,1195.16
32194,544.02
32195,1144.42
32196,1109.15
32197,3179.09
32198,1229.39
32199,1162.6
32200,993.03
32201,1346.13
32202,1344.32
32203,1198.35
32204,1326.66
32205,1057.89
32206,1026.72
32207,980.69
32208,967.72
32209,2867.93
32210,1168.77
32211,2649.2
32212,853.77
32213,1062.32
32214,632.17
32215,1295.84
32216,1293.3
32217,2986.99
32218,1298.74
32219,1332.22
32220,1347.06
32221,716.26
32222,2656.27
32223,703.91
32224,2864.37
32225,699.82
32226,2697.21
32227,1124.45
32228,1203.87
32229,855.38
32230,772.56
32231,798.46
32232,1039.91
32233,1371.28
32234,1352.64
32235,1067.44
32236,703.75
32237,531.12
32238,1271.18
32239,2954.22
32240,1063.08
32241,1192.73
32242,1357.28
32243,917.8
32244,2770.94
32245,3033.73
32246,1268.4
32247,2824.92
32248,990.12
32249,3134.57
32250,1053.37
32251,1064.13
32252,1280.5
32253,1082.69
32254,2809.87
32255,723.76
32256,2819.23
32257,2885.18
32258,763.84
32259,950.35
32260,2759.47
32261,811.84
32262,1294.58
32263,1344.12
32264,890.55
32265,973.3
32266,1034.24
32267,1168.08
32268,1115.16
32269,1297.39
32270,546.13
32271,815.72
32272,1133.74
32273,1293.13
32274,1267.15
32275,840.82
32276,2747.88
32277,1121.96
32278,1237.63
32279,1021.45
32280,2489.95
32281,472.45
32282,1092.81
32283,2762.27
32284,3672.24
32285,1356.01
32286,957.59
32287,1083.32
32288,1060.32
32289,900.38
32290,1286.73
32291,1065.82
32292,999.36
32293,1173.04
32294,2962.82
32295,1018.88
32296,1127.64
32297,2871.58
32298,783.78
32299,1055.55
32300,827.54
32301,947.43
32302,708.58
32303,1144.1
32304,1126.21
32305,2472.15
32306,2876.54
32307,1394.59
32308,1332.51
32309,435.93
32310,3049.21
32311,690.91
32312,439.99
32313,361.04
32314,2977.14
32315,1334.96
32316,1220.51
32317,1009.9
32318,992.51
32319,2736.37
32320,986.1
32321,1222.21
32322,863.52
32323,1268.7
32324,1302.12
32325,1303.64
32326,346.88
32327,2698.84
32328,1051.92
32329,1307.7
32330,1225.8
32331,940.87
32332,951.26
32333,1186.34
32334,901.5
32335,987.96
32336,384.51
32337,1190.58
32338,967.53
32339,675.57
32340,2701.08
32341,932.11
32342,1150.48
32343,933.59
32344,1355.15
32345,1233.76
32346,1195.39
32347,1269.64
32348,328.33
32349,900.34
32350,1348.57
32351,894.24
32352,959.5
32353,708.7
32354,755.88
32355,1086.7
32356,1096.64
32357,1296.54
32358,1017.26
32359,1013.68
32360,1144.95
32361,1147.12
32362,829.66
32363,824.26
32364,1132.29
32365,1274.73
32366,1153.14
32367,1085.52
32368,803.27
32369,2918.18
32370,906.7
32371,751.01
32372,1120.5
32373,1301.54
32374,1156.64
32375,1011.58
32376,1107.83
32377,1000.14
32378,1264.3
32379,1270.66
32380,768.22
32381,1141.81
32382,804.46
32383,1003.77
32384,1009.12
32385,746.68
32386,997.62
32387,831.29
32388,1157.55
32389,976.19
32390,1203.24
32391,2687.58
32392,1052.32
32393,1030.38
32394,836.17
32395,1087.43
32396,897.62
32397,1280.35
32398,1102.86
32399,930.72
32400,1301.03
32401,751.49
32402,1297.07
32403,630.73
32404,1163.61
32405,1127.68
32406,943.93
32407,522.16
32408,1301.51
32409,1196.06
32410,844.4
32411,752.73
32412,1103.64
32413,1300.71
32414,1294.5
32415,1220.27
32416,1272.23
32417,1300.89
32418,1289.1
32419,1362.34
32420,434.11
32421,872.13
32422,1086.21
32423,1338.29
32424,1013.48
32425,900.34
32426,1149.74
32427,1296.55
32428,1173.51
32429,1165.31
32430,885.53
32431,797.46
32432,1349.14
32433,820.93
32434,1134.06
32435,630.22
32436,1310.35
32437,1350.22
32438,816.02
32439,883.66
32440,2646.52
32441,826.62
32442,999.29
32443,326.79
32444,804.23
32445,1295.45
32446,751.1
32447,521.47
32448,519.52
32449,1078.14
32450,853.15
32451,796.4
32452,3023.24
32453,1381.27
32454,1398.01
32455,1350.16
32456,576.95
32457,845.17
32458,1254.58
32459,1298.1
32460,1352.06
32461,1056.88
32462,901.54
32463,1011.11
32464,542.67
32465,1299.12
32466,916.62
32467,919.42
32468,538.27
32469,1347.33
32470,2595.93
32471,481.96
32472,1269.11
32473,1298.63
32474,1050.03
32475,832.45
32476,1293.87
32477,903.04
32478,916.9
32479,1186.71
32480,1147.82
32481,907.15
32482,1315.44
32483,1070.84
32484,1047.21
32485,918.31
32486,1085.18
32487,1102.63
32488,252.63
32489,333.8
32490,1303.51
32491,1272.08
32492,1299.16
32493,1349.37
32494,1297.29
32495,1015.33
32496,625.54
32497,902.6
32498,758.9
32499,1198.35
32500,632.6
32501,1304.31
32502,1237.38
32503,965.33
32504,452.21
32505,691.45
32506,1302.39
32507,1312.86
32508,792.27
32509,1284.96
32510,635.41
32511,1299.03
32512,684.6
32513,907.47
32514,1332.72
32515,1292.14
32516,1177.53
32517,1387.41
32518,1220.37
32519,1241.86
32520,1252.82
32521,1282.69
32522,1338.57
32523,1317.97
32524,377.24
32525,1299.17
32526,2667.46
32527,881.25
32528,848.91
32529,553.03
32530,1140.86
32531,999.86
32532,1050.65
32533,883.04
32534,429.84
32535,1018.36
32536,979.74
32537,750.6
32538,753.12
32539,1308.71
32540,908.85
32541,1213.81
32542,633.05
32543,1186.9
32544,931.92
32545,1305.73
32546,1266.72
32547,994.22
32548,998.87
32549,842.42
32550,1134.92
32551,754.85
32552,756.89
32553,525.84
32554,1258.78
32555,618.93
32556,615.56
32557,1160.0
32558,885.49
32559,1288.99
32560,930.75
32561,542.25
32562,336.26
32563,741.8
32564,1049.97
32565,1005.92
32566,529.54
32567,756.4
32568,730.78
32569,1036.39
32570,525.06
32571,765.33
32572,1372.64
32573,1399.25
32574,1306.2
32575,860.97
32576,1288.06
32577,1185.07
32578,1207.3
32579,2666.65
32580,1162.52
32581,1297.84
32582,765.96
32583,1312.84
32584,1267.91
32585,1266.14
32586,433.39
32587,336.42
32588,335.34
32589,328.84
32590,1107.42
32591,1204.28
32592,896.67
32593,749.49
32594,749.85
32595,1149.92
32596,363.77
32597,1200.81
32598,551.37
32599,897.5
32600,1295.09
32601,914.27
32602,748.75
32603,1331.87
32604,756.22
32605,747.55
32606,1099.55
32607,623.94
32608,1266.0
32609,750.28
32610,1367.62
32611,904.95
32612,306.0
32613,1025.03
32614,369.52
32615,748.14
32616,750.15
32617,1189.28
32618,1060.93
32619,1080.93
32620,753.11
32621,754.69
32622,989.84
32623,901.15
32624,758.67
32625,752.01
32626,1165.11
32627,329.08
32628,1291.08
32629,1219.93
32630,370.06
32631,586.73
32632,991.42
32633,1349.72
32634,623.26
32635,933.48
32636,1315.78
32637,637.64
32638,1107.97
32639,749.46
32640,985.47
32641,628.06
32642,791.21
32643,758.07
32644,1315.2
32645,626.3
32646,628.88
32647,630.34
32648,1194.11
32649,1194.38
32650,1379.95
32651,1063.4
32652,975.23
32653,956.8
32654,895.2
32655,899.58
32656,821.8
32657,364.19
32658,627.35
32659,621.2
32660,893.31
32661,1182.48
32662,1102.25
32663,899.91
32664,630.75
32665,907.28
32666,896.55
32667,630.97
32668,329.71
32669,899.95
32670,1192.92
32671,1361.29
32672,758.27
32673,1103.28
32674,1100.13
32675,1303.16
32676,756.89
32677,451.83
32678,1337.65
32679,759.06
32680,896.87
32681,1304.02
32682,446.32
32683,757.22
32684,1192.05
32685,1198.87
32686,1203.48
32687,456.85
32688,1072.06
32689,1206.13
32690,749.57
32691,534.66
32692,754.45
32693,833.79
32694,1203.08
32695,928.93
32696,749.44
32697,1188.74
32698,944.18
32699,1362.2
32700,429.06
32701,993.32
32702,1305.44
32703,1310.09
32704,1349.33
32705,1198.02
32706,1198.81
32707,1197.89
32708,1122.21
32709,1101.93
32710,1032.0
32711,1295.78
32712,750.73
32713,583.28
32714,784.31
32715,776.72
32716,790.22
32717,751.01
32718,1007.46
32719,895.48
32720,1190.94
32721,1319.42
32722,895.11
32723,456.88
32724,1195.42
32725,1314.93
32726,638.55
32727,780.81
32728,3668.52
32729,1041.82
32730,1306.79
32731,554.95
32732,1312.32
32733,1296.01
32734,1076.8
32735,1197.66
32736,753.2
32737,630.03
32738,1089.22
32739,897.65
32740,756.37
32741,1351.18
32742,1197.95
32743,1200.3
32744,1082.76
32745,1114.83
32746,1035.02
32747,1036.37
32748,1040.94
32749,753.15
32750,755.5
32751,965.24
32752,796.88
32753,1197.95
32754,1198.58
32755,1203.03
32756,389.54
32757,757.49
32758,899.72
32759,900.44
32760,748.83
32761,754.25
32762,896.48
32763,1310.2
32764,332.78
32765,1198.86
32766,1203.01
32767,1195.73
32768,1201.55
32769,1088.24
32770,1081.51
32771,1105.44
32772,578.66
32773,997.75
32774,896.85
32775,897.57
32776,753.35
32777,753.29
32778,1106.21
32779,391.77
32780,1074.27
32781,1071.66
32782,1110.14
32783,799.38
32784,1300.59
32785,449.47
32786,582.57
32787,1320.8
32788,1324.77
32789,1305.01
32790,1193.29
32791,1196.51
32792,1175.85
32793,1181.99
32794,1189.46
32795,1193.39
32796,1201.82
32797,1110.76
32798,1035.28
32799,1315.56
32800,1310.11
32801,1302.25
32802,1320.39
32803,467.46
32804,996.79
32805,1297.74
32806,580.46
32807,1198.14
32808,448.45
32809,406.95
32810,1322.63
32811,1310.49
32812,1296.1
32813,580.22
32814,1325.01
32815,1319.91
32816,1292.87
32817,1290.09
32818,897.94
32819,1079.24
32820,587.39
32821,332.2
32822,303.16
32823,1305.22
32824,1350.99
32825,1348.35
32826,1182.8
32827,1186.0
32828,1186.29
32829,1187.8
32830,1188.29
32831,1190.19
32832,1084.92
32833,1056.38
32834,1194.2
32835,1194.58
32836,1178.02
32837,1194.69
32838,1196.24
32839,1199.12
32840,1199.2
32841,1199.58
32842,1179.93
32843,1196.89
32844,1198.64
32845,1199.83
32846,1201.23
32847,1201.82
32848,1203.02
32849,1116.83
32850,1205.14
32851,1191.31
32852,1206.85
32853,1205.77
32854,1206.65
32855,1194.35
32856,1191.25
32857,1197.73
32858,1199.54
32859,1197.69
32860,1201.12
32861,1201.34
32862,1196.64
32863,1195.44
32864,1206.46
32865,1261.69
32866,1055.35
32867,1054.72
32868,1098.4
32869,1083.91
32870,1074.9
32871,1097.6
32872,1104.38
32873,1114.81
32874,1082.22
32875,1116.58
32876,1120.08
32877,1126.72
32878,1018.36
32879,1019.8
32880,1026.88
32881,1041.85
32882,1045.29
32883,386.21
32884,444.27
32885,254.87
32886,901.64
32887,1033.89
32888,672.49
32889,1314.1
32890,1315.13
32891,1310.46
32892,1309.41
32893,1309.07
32894,1310.28
32895,1308.42
32896,1303.76
32897,1305.32
32898,1261.28
32899,894.38
32900,900.49
32901,630.45
32902,581.0
32903,594.93
32904,1313.61
32905,1260.49
32906,1361.15
32907,591.33
32908,589.56
32909,587.14
32910,1201.38
32911,596.35
32912,1197.52
32913,448.19
32914,588.52
32915,963.91
32916,928.68
32917,1195.16
32918,1199.78
32919,582.0
32920,965.86
32921,954.86
32922,998.78
32923,881.52
32924,1282.3
32925,803.4
32926,2658.47
32927,963.15
32928,1026.38
32929,2441.21
32930,1269.98
32931,2834.65
32932,922.73
32933,1223.69
32934,882.19
32935,830.64
32936,1246.94
32937,1070.13
32938,1242.05
32939,709.51
32940,961.89
32941,979.21
32942,1275.87
32943,1240.16
32944,895.63
32945,878.63
32946,1229.24
32947,1054.21
32948,986.52
32949,1166.48
32950,1044.87
32951,1069.29
32952,1122.06
32953,1189.73
32954,861.7
32955,608.28
32956,1021.47
32957,1279.68
32958,1047.39
32959,1287.56
32960,722.75
32961,1353.91
32962,854.6
32963,2669.7
32964,2665.08
32965,2930.14
32966,3659.79
32967,1220.05
32968,740.62
32969,1301.1
32970,964.8
32971,2664.9
32972,866.42
32973,699.85
32974,2702.35
32975,1324.87
32976,774.32
32977,995.9
32978,997.55
32979,994.51
32980,1148.68
32981,1317.23
32982,1288.53
32983,726.69
32984,1090.55
32985,1236.16
32986,935.45
32987,2575.39
32988,1315.47
32989,955.07
32990,881.22
32991,891.74
32992,899.73
32993,718.12
32994,1192.03
32995,944.92
32996,1146.92
32997,1143.3
32998,1173.2
32999,997.6
33000,1343.84
33001,971.91
33002,825.94
33003,1045.74
33004,957.56
33005,1270.64
33006,1297.67
33007,1241.85
33008,1295.79
33009,1390.46
33010,1266.67
33011,807.5
33012,1263.01
33013,1065.84
33014,966.49
33015,1015.43
33016,1073.42
33017,893.03
33018,1202.6
33019,969.77
33020,1302.93
33021,1233.58
33022,974.93
33023,1083.76
33024,1327.57
33025,850.53
33026,1082.99
33027,983.0
33028,1261.17
33029,1174.62
33030,1316.12
33031,1039.6
33032,1123.48
33033,1263.27
33034,1081.12
33035,672.53
33036,777.66
33037,1139.25
33038,842.28
33039,1274.6
33040,1130.57
33041,1286.71
33042,2602.02
33043,1196.69
33044,926.73
33045,919.99
33046,1042.98
33047,1233.57
33048,1080.44
33049,2753.0
33050,2625.57
33051,1127.3
33052,627.22
33053,1228.06
33054,791.97
33055,2918.67
33056,1236.52
33057,993.62
33058,1282.79
33059,1287.38
33060,1332.29
33061,809.76
33062,1012.11
33063,1102.51
33064,785.91
33065,1322.99
33066,2621.15
33067,1282.47
33068,758.74
33069,1303.07
33070,525.42
33071,1240.04
33072,999.27
33073,1242.25
33074,1147.38
33075,943.11
33076,1286.88
33077,1042.02
33078,993.13
33079,1326.03
33080,806.81
33081,1237.23
33082,1351.06
33083,1273.58
33084,1233.92
33085,1224.28
33086,1252.7
33087,1061.05
33088,806.36
33089,819.91
33090,1073.71
33091,1047.49
33092,1087.44
33093,1119.57
33094,1149.01
33095,1127.42
33096,526.71
33097,1268.63
33098,2817.37
33099,1244.39
33100,1300.12
33101,1298.92
33102,969.35
33103,624.61
33104,1318.55
33105,1104.39
33106,1286.77
33107,2685.9
33108,1296.0
33109,1240.37
33110,974.11
33111,826.67
33112,1267.18
33113,668.35
33114,1146.33
33115,1283.76
33116,1291.85
33117,2529.66
33118,1203.01
33119,1072.01
33120,1011.64
33121,803.55
33122,843.04
33123,1257.26
33124,728.96
33125,1073.4
33126,985.21
33127,1262.29
33128,1291.4
33129,1141.93
33130,780.23
33131,1312.28
33132,1167.77
33133,734.64
33134,1010.34
33135,1193.65
33136,1074.91
33137,782.88
33138,1212.56
33139,978.67
33140,1153.17
33141,1347.09
33142,1309.85
33143,1332.32
33144,1248.52
33145,449.12
33146,1320.9
33147,1260.21
33148,1070.38
33149,1238.67
33150,1321.4
33151,1287.35
33152,1069.21
33153,1370.31
33154,1132.59
33155,1301.7
33156,1217.69
33157,1345.19
33158,977.86
33159,3138.51
33160,532.84
33161,3112.25
33162,1283.0
33163,1373.66
33164,946.88
33165,1133.98
33166,727.23
33167,997.1
33168,784.48
33169,1146.69
33170,1152.67
33171,1255.2
33172,3092.1
33173,1091.84
33174,762.4
33175,821.3
33176,1061.17
33177,1285.3
33178,1134.84
33179,1292.8
33180,1192.6
33181,950.02
33182,924.01
33183,1126.44
33184,764.76
33185,1083.05
33186,1312.15
33187,1030.61
33188,1153.32
33189,980.52
33190,1213.67
33191,2593.34
33192,2623.75
33193,2988.05
33194,637.24
33195,1061.19
33196,2805.16
33197,796.37
33198,984.35
33199,951.67
33200,483.49
33201,1230.02
33202,1333.99
33203,1145.64
33204,2846.96
33205,1316.77
33206,980.95
33207,795.03
33208,1084.91
33209,1239.5
33210,1308.74
33211,1128.82
33212,577.49
33213,1018.6
33214,978.0
33215,954.65
33216,2905.33
33217,1260.49
33218,1046.69
33219,1050.06
33220,1168.07
33221,1267.06
33222,1290.2
33223,1302.99
33224,2614.44
33225,1016.28
33226,1134.79
33227,1237.59
33228,2670.89
33229,1207.27
33230,1009.68
33231,1088.32
33232,1043.06
33233,1014.95
33234,553.58
33235,948.38
33236,521.43
33237,922.6
33238,752.92
33239,1021.46
33240,1038.0
33241,782.33
33242,1000.79
33243,753.43
33244,516.44
33245,1301.5
33246,1145.67
33247,776.54
33248,1062.91
33249,1066.8
33250,922.41
33251,801.58
33252,1295.73
33253,1020.28
33254,759.99
33255,1316.3
33256,1235.16
33257,1263.76
33258,1150.91
33259,2678.2
33260,890.18
33261,1266.96
33262,415.66
33263,936.86
33264,1033.81
33265,1284.7
33266,1281.41
33267,616.02
33268,816.73
33269,513.18
33270,808.42
33271,798.47
33272,978.48
33273,1002.42
33274,803.95
33275,1195.69
33276,948.25
33277,1190.59
33278,1074.7
33279,767.57
33280,1197.19
33281,1292.56
33282,752.94
33283,1258.44
33284,1240.32
33285,1254.87
33286,1074.47
33287,1358.23
33288,988.83
33289,925.73
33290,1020.8
33291,607.87
33292,1035.62
33293,1236.46
33294,1236.44
33295,1035.23
33296,802.99
33297,1146.47
33298,834.77
33299,3165.24
33300,1164.18
33301,932.63
33302,1000.69
33303,859.66
33304,1177.73
33305,1304.17
33306,1346.3
33307,1043.88
33308,1198.87
33309,972.67
33310,1298.6
33311,1203.42
33312,943.99
33313,1136.64
33314,951.26
33315,1089.17
33316,994.28
33317,1207.36
33318,1001.57
33319,1019.74
33320,911.58
33321,1220.32
33322,2693.52
33323,532.72
33324,1143.42
33325,1292.43
33326,877.22
33327,825.15
33328,1070.06
33329,1073.01
33330,1066.81
33331,1263.61
33332,1125.18
33333,1289.43
33334,1136.44
33335,1197.86
33336,984.96
33337,772.23
33338,1151.5
33339,1191.53
33340,906.87
33341,1283.26
33342,797.67
33343,1018.77
33344,981.29
33345,919.36
33346,522.79
33347,534.93
33348,1294.64
33349,843.07
33350,753.6
33351,780.14
33352,1032.5
33353,1219.81
33354,834.47
33355,898.94
33356,1240.01
33357,1130.08
33358,1158.22
33359,1204.16
33360,447.1
33361,1242.4
33362,1019.89
33363,1227.3
33364,801.14
33365,630.54
33366,681.26
33367,818.35
33368,1380.09
33369,1074.42
33370,747.55
33371,967.91
33372,1226.11
33373,889.0
33374,590.78
33375,768.15
33376,604.23
33377,1049.15
33378,1017.68
33379,972.96
33380,1134.67
33381,1017.07
33382,1181.81
33383,1207.0
33384,860.71
33385,1278.48
33386,1262.63
33387,1296.84
33388,1297.34
33389,1298.83
33390,1290.11
33391,582.2
33392,1204.18
33393,1347.07
33394,1050.71
33395,1040.46
33396,1208.29
33397,334.8
33398,899.36
33399,1105.35
33400,1298.53
33401,1348.8
33402,1173.79
33403,3178.51
33404,747.26
33405,855.87
33406,840.06
33407,1178.41
33408,433.64
33409,1071.95
33410,1244.51
33411,1168.72
33412,993.3
33413,824.69
33414,648.1
33415,1114.74
33416,575.85
33417,1068.56
33418,1067.37
33419,759.87
33420,754.28
33421,526.71
33422,839.86
33423,1311.97
33424,731.28
33425,762.56
33426,1199.63
33427,337.98
33428,1347.48
33429,1189.05
33430,1028.08
33431,908.39
33432,1055.53
33433,1013.64
33434,1090.61
33435,753.31
33436,923.55
33437,1034.17
33438,1361.8
33439,823.79
33440,1162.4
33441,1195.64
33442,3165.85
33443,1355.0
33444,527.64
33445,1315.55
33446,2529.75
33447,901.93
33448,724.69
33449,1290.13
33450,1312.9
