OBJECTID,shortest_dist
11419,1203.47
11421,1127.0
11423,1224.6
11424,812.48
11425,423.24
11426,1174.06
11428,973.76
11430,792.94
11431,819.14
11432,1166.14
11435,1191.16
11436,1204.81
11438,1212.27
11439,1182.78
11443,476.12
11444,1154.51
11445,525.89
11447,1172.52
11450,988.86
11451,1198.92
11453,1200.13
11455,816.19
11465,1201.65
11467,492.56
11468,1164.58
11472,1180.76
11473,1209.6
11474,475.9
11475,1200.93
11478,1193.12
11480,1193.95
11482,499.76
11483,490.24
11485,435.18
11489,435.73
11490,521.31
11500,965.59
11501,955.46
11502,1005.86
11503,1189.9
11504,954.27
11505,1007.02
11506,912.59
11507,1187.66
11508,931.71
11509,1004.84
11510,490.85
11511,502.4
11512,1002.56
11513,1005.49
11514,914.44
11515,1007.27
11527,919.73
11528,1199.06
11529,1000.99
11530,1201.59
11531,1190.43
11535,1136.0
11536,1219.06
11538,790.01
11539,1128.11
11542,1232.12
11544,1137.85
11546,749.24
11547,525.02
11548,530.72
11549,538.96
11550,529.49
11551,533.86
11552,548.09
11553,541.37
11554,1152.47
11555,929.05
11556,612.08
11557,1156.72
11558,1237.64
11560,916.39
11561,1213.88
11562,1137.8
11563,1150.69
11565,1117.75
11566,890.28
11567,1221.4
11569,1172.87
11570,1115.55
11572,730.49
11573,909.6
11575,1210.42
11577,1186.72
11579,1135.14
11580,905.78
11582,1144.32
11583,857.67
11585,1209.86
11586,1153.05
11587,1234.46
11588,923.67
11589,816.07
11590,823.16
11591,1129.15
11592,867.85
11593,1148.72
11594,1133.86
11596,1187.57
11597,1248.26
11599,1149.47
11601,973.27
11602,607.38
11603,913.31
11605,1155.33
11606,935.58
11607,989.53
11610,1218.61
11611,1202.22
11612,542.48
11615,1177.17
11616,1183.4
11618,761.61
11619,1235.72
11620,928.24
11621,967.76
11622,972.52
11624,1183.09
11625,920.42
11626,970.38
11627,1184.2
11628,1129.34
11629,916.64
11630,1206.99
11634,907.87
11635,986.52
11637,981.35
11639,1181.8
11642,1221.48
11643,639.24
11644,1203.35
11646,897.53
11647,1152.43
11648,786.51
11649,1197.87
11650,929.71
11651,1138.02
11652,1197.78
11653,1179.81
11654,1138.47
11655,927.76
11658,1137.24
11659,1170.53
11660,963.79
11661,956.17
11662,1148.9
11663,908.48
11664,1131.0
11665,670.12
11666,1208.08
11667,1246.78
11668,1168.03
11669,972.39
11670,936.15
11671,1167.86
11672,740.46
11674,1190.83
11676,890.34
11677,913.71
11678,812.2
11679,1190.13
11680,1207.29
11681,539.77
11682,1146.4
11683,1146.38
11684,426.76
11685,930.69
11686,904.02
11687,818.06
11688,1188.5
11689,920.48
11690,1210.32
11691,1139.39
11692,783.52
11693,990.98
11694,451.5
11697,718.87
11698,1201.82
11701,1208.34
11702,1158.92
11703,862.06
11704,1209.61
11706,1182.96
11707,1202.78
11708,1164.08
11709,1191.97
11710,1205.45
11711,1223.3
11712,1203.75
11713,1142.34
11715,1237.43
11716,1200.98
11717,1153.94
11718,1216.84
11719,1193.15
11720,1190.39
11721,1197.84
11722,1180.57
11724,929.99
11725,822.05
11733,492.23
11734,501.27
11735,522.27
11736,525.77
11737,526.57
11738,545.44
11739,1210.12
11740,1066.32
11744,1178.33
11747,1196.14
11748,918.38
11749,1192.63
11750,1201.22
11751,1203.61
11752,1200.57
11757,1195.49
11758,1198.39
11759,1202.21
11760,1202.77
11761,1204.7
11762,1198.37
11763,1205.1
11764,1195.53
11765,1200.12
11766,1195.22
11767,1197.43
11768,1204.32
11769,1195.02
11770,1196.7
11771,954.87
11772,1002.45
11773,1201.36
11774,1001.25
11775,490.89
11776,493.17
11777,530.37
11778,542.51
11779,535.22
11780,545.57
11781,540.65
11782,1004.96
11783,934.52
11784,1004.34
11785,960.98
11786,959.9
11787,1002.75
11788,1181.42
11789,1189.75
11790,1195.09
11791,1200.57
11792,1200.29
11793,1201.87
11794,1202.84
11795,1204.53
11796,988.1
11797,1004.16
11798,1007.11
11809,1007.36
11810,1061.71
11811,1002.75
11812,1002.54
11813,962.2
11814,1185.94
11815,1187.42
11816,1189.78
11817,1190.29
11818,1191.26
11819,1189.57
11820,1193.24
11821,1193.86
11822,1195.14
11823,1199.31
11824,1196.49
11825,1196.25
11826,1200.8
11827,1198.02
11828,1200.64
11829,1196.9
11830,1202.69
11831,1201.25
11832,1203.91
11833,1204.32
11834,1207.17
11835,1004.13
11836,984.29
11837,961.87
11838,1002.03
11839,1191.6
11856,935.26
11865,1065.24
11866,1008.33
11868,1164.82
11870,992.48
11872,965.32
11882,1013.39
11885,1216.41
11891,912.53
11893,1154.83
11896,1027.73
11897,1175.69
11898,886.92
11900,1012.62
11901,896.89
11903,531.13
11904,912.27
11905,1203.8
11907,815.75
11908,909.94
11910,979.63
11912,1219.8
11914,981.3
11915,1147.89
11916,1029.7
11917,1040.51
11918,915.42
11919,1055.94
11923,907.83
11926,898.71
11928,1148.09
11932,822.72
11934,904.74
11936,1133.76
11937,960.57
11938,1155.01
11939,859.77
11940,1122.47
11941,1041.51
11942,860.42
11943,1057.64
11944,1201.53
11945,979.64
11947,819.6
11949,1142.7
11951,1188.7
11954,941.53
11955,951.29
11956,1226.99
11957,1217.47
11959,1047.73
11962,1025.7
11964,1235.14
11966,1155.91
11968,1231.56
11969,1142.32
11970,1128.16
11971,915.53
11973,911.63
11974,1199.66
11975,1242.26
11979,996.96
11980,1246.42
11981,1157.08
11982,1049.62
11983,1110.64
11984,1212.36
11985,1011.15
11986,930.26
11987,1223.54
11988,1241.92
11989,1201.75
11990,907.05
11991,1159.06
11993,1150.8
11995,1038.87
11997,1225.16
11999,1237.37
12000,1127.87
12003,1017.54
12004,1142.09
12005,870.07
12006,919.35
12007,1019.96
12008,1025.07
12010,1041.95
12011,898.48
12013,1216.92
12014,1167.05
12015,1178.19
12017,1172.44
12020,963.91
12022,1207.25
12025,845.44
12026,1196.07
12028,1170.85
12029,915.56
12030,1021.64
12031,905.93
12032,1168.63
12036,1210.96
12039,1192.58
12040,875.47
12042,1245.31
12044,891.8
12047,881.36
12048,1195.1
12049,1203.72
12050,1168.33
12055,1007.01
12056,915.72
12057,1049.19
12059,1176.52
12060,1149.44
12063,1136.39
12064,1038.3
12065,1129.72
12066,897.19
12067,1043.68
12068,1174.51
12070,1188.04
12071,924.53
12072,956.96
12073,1136.69
12074,1123.26
12075,1159.26
12076,1204.93
12077,1193.45
12078,829.18
12079,1045.52
12082,1143.32
12083,1236.21
12084,1201.55
12085,918.7
12087,814.74
12088,902.18
12089,1191.03
12090,1169.97
12092,1238.29
12093,668.25
12094,1043.35
12095,1146.91
12096,1224.13
12097,1157.1
12098,1019.68
12099,949.55
12100,890.37
12101,934.49
12102,1190.3
12103,914.32
12104,1193.73
12105,1146.07
12106,1188.05
12107,986.01
12108,1210.82
12109,879.6
12110,914.86
12111,931.18
12112,891.74
12113,988.93
12114,917.97
12116,901.14
12117,1187.69
12118,1120.74
12119,919.24
12120,1192.78
12121,1146.54
12122,1034.65
12123,949.64
12124,1192.03
12125,906.71
12127,1163.56
12128,920.64
12129,903.19
12130,1072.8
12131,922.7
12132,913.99
12133,917.29
12134,919.3
12136,730.05
12137,955.69
12138,1239.83
12139,920.46
12140,917.95
12141,931.02
12142,920.12
12143,1024.23
12145,919.02
12147,1190.43
12148,1190.08
12151,935.81
12152,940.92
12153,1192.09
12154,1213.91
12156,1212.91
12157,809.84
12158,1216.27
12159,785.11
12161,920.59
12162,1182.26
12163,827.66
12164,1209.32
12165,920.04
12168,524.1
12169,986.52
12170,920.39
12171,922.39
12172,1189.99
12176,1202.41
12177,952.54
12178,1191.0
12179,1196.73
12180,1188.2
12181,1200.76
12182,968.24
12183,492.15
12184,493.32
12185,527.64
12186,960.23
12187,951.84
12188,1199.46
12189,959.32
12192,1203.67
12193,1208.22
12194,889.62
12195,1164.11
12204,1215.84
12205,1043.5
12207,1224.58
12208,1169.99
12209,941.79
12210,996.03
12211,908.35
12214,1078.78
12215,1000.93
12216,945.38
12218,979.45
12221,1209.23
12222,544.13
12224,1247.38
12226,1034.68
12227,1153.28
12228,1192.98
12229,922.05
12230,922.49
12231,1151.8
12232,1014.59
12233,927.1
12238,1136.57
12239,991.94
12240,847.9
12241,1152.25
12242,1035.08
12243,1041.25
12244,1213.75
12245,964.09
12246,1038.13
12247,951.65
12249,1183.12
12250,918.1
12253,994.75
12254,974.31
12255,1145.44
12256,998.29
12257,817.93
12258,908.81
12259,911.1
12262,1057.15
12264,456.36
12265,945.67
12266,974.24
12267,1176.05
12268,1206.97
12269,1041.66
12270,1243.45
12271,1126.93
12272,1214.9
12276,936.83
12277,1155.62
12278,1030.24
12280,1237.87
12281,914.91
12282,1140.04
12283,1226.49
12284,1033.2
12285,1053.57
12286,916.87
12288,1211.23
12289,822.92
12292,1159.46
12293,1138.4
12294,1227.07
12297,1201.87
12299,1207.04
12302,1222.48
12303,1152.2
12304,919.63
12305,1236.03
12306,1184.58
12307,1125.76
12308,1209.13
12309,1142.94
12310,1139.89
12314,1051.69
12315,1130.66
12316,999.74
12317,914.71
12322,926.18
12323,1033.03
12325,1105.43
12326,961.26
12327,1005.02
12328,1237.88
12331,1236.94
12332,906.19
12333,1125.18
12334,1201.26
12335,1122.34
12337,1141.63
12339,1143.65
12342,956.61
12344,930.11
12345,813.04
12346,1200.68
12347,913.51
12349,1139.21
12351,1143.67
12352,1209.88
12355,892.33
12356,1147.76
12359,925.51
12360,1125.91
12362,1186.09
12363,1185.07
12364,1176.67
12365,1193.15
12366,1202.24
12367,874.37
12368,1152.11
12370,955.9
12371,1198.71
12372,1143.69
12373,933.05
12375,541.41
12376,925.98
12377,1062.7
12381,969.18
12383,1233.58
12387,897.23
12389,1213.27
12390,1078.62
12393,1172.0
12394,937.43
12395,1134.62
12396,1171.43
12397,1151.4
12398,1240.31
12399,1123.62
12400,907.23
12401,887.55
12403,678.83
12404,1181.44
12405,1079.14
12406,1188.63
12407,1199.67
12408,1128.99
12409,520.48
12410,1213.07
12411,1223.0
12412,1047.3
12413,1139.44
12414,1054.56
12415,1160.83
12417,909.9
12419,923.51
12420,1173.41
12422,820.38
12423,1206.96
12424,933.63
12425,1193.07
12426,1120.98
12427,1116.24
12428,648.33
12429,448.22
12430,451.06
12431,917.35
12432,918.94
12433,963.98
12435,428.98
12436,944.33
12437,1136.31
12438,904.88
12439,1185.05
12440,903.83
12442,1143.5
12443,1219.73
12445,1145.8
12446,1167.71
12447,1207.84
12448,922.46
12449,936.9
12450,973.81
12451,1211.88
12452,1175.44
12454,1189.36
12455,916.26
12456,1229.96
12458,632.81
12459,1058.54
12460,935.89
12462,944.77
12463,1169.94
12464,905.02
12465,945.27
12466,1214.3
12468,910.49
12469,921.87
12473,989.34
12475,920.4
12478,633.3
12480,1160.63
12481,738.58
12484,1178.01
12485,961.54
12486,989.89
12488,925.62
12489,1172.68
12491,786.94
12492,920.91
12493,928.21
12494,904.01
12496,919.7
12497,1199.19
12498,1202.75
12500,1206.27
12501,948.68
12502,1200.55
12503,1204.16
12504,523.2
12505,1073.36
12506,1196.76
12507,1199.82
12509,1194.31
12510,1196.08
12511,1194.48
12512,1198.94
12513,1207.04
12514,983.45
12515,1194.85
12516,910.39
12517,910.07
12518,1198.84
12519,985.65
12520,914.3
12521,885.19
12522,1197.48
12523,1203.09
12524,962.29
12525,919.06
12526,914.24
12527,919.78
12528,930.98
12529,1197.84
12530,1202.83
12531,1201.09
12532,908.67
12533,1199.9
12534,1200.04
12535,1200.37
12536,908.97
12537,1190.43
12538,1195.43
12539,1197.8
12540,1200.94
12541,1202.62
12542,1201.69
12543,1202.64
12544,1202.93
12545,1206.24
12554,915.64
12555,1189.0
12556,1193.66
12557,1199.63
12558,1194.42
12559,1192.38
12560,1198.46
12561,1196.94
12562,1201.13
12563,1202.94
12570,1222.1
12571,1246.98
12574,1245.27
12579,1184.85
12582,1212.58
12583,1142.52
12584,1130.33
12585,1210.73
12587,1203.95
12588,1053.1
12589,1233.32
12590,1090.72
12592,1162.7
12595,1011.83
12600,914.21
12601,1011.72
12602,993.37
12603,1002.42
12605,1032.47
12606,1214.6
12607,1062.76
12610,1032.95
12611,1083.89
12613,511.52
12614,522.85
12615,529.66
12616,518.11
12617,534.27
12618,539.36
12619,532.52
12620,534.99
12621,524.06
12622,541.45
12623,540.07
12624,525.53
12625,546.14
12626,541.34
12627,493.51
12630,1054.52
12631,1239.22
12637,903.24
12642,1007.97
12643,999.26
12646,1170.73
12647,1247.69
12653,1213.08
12654,983.98
12656,1202.36
12657,1116.41
12658,911.28
12660,822.7
12662,1077.34
12663,1184.98
12665,597.79
12672,1059.24
12673,1225.84
12675,945.89
12677,1212.07
12678,1007.95
12683,1156.97
12685,1233.68
12686,1206.43
12687,1218.85
12689,1220.48
12691,979.2
12692,1225.26
12694,1233.3
12695,903.07
12696,948.79
12701,1076.7
12703,1156.34
12709,1242.8
12713,1003.49
12714,959.22
12717,911.41
12719,1144.12
12721,1129.33
12723,904.68
12725,1220.78
12727,1126.79
12728,1026.86
12729,1062.22
12730,749.23
12732,943.59
12734,1202.13
12736,1171.2
12738,909.4
12740,878.87
12742,797.45
12744,1227.21
12746,1149.25
12747,1143.53
12748,935.34
12751,1239.28
12752,930.31
12755,1235.41
12757,1202.99
12759,1249.56
12762,888.23
12763,889.22
12764,1219.73
12765,955.69
12766,1240.76
12768,1152.52
12772,1211.66
12774,1161.66
12775,890.04
12776,1154.26
12782,1237.42
12783,1146.19
12784,1127.28
12787,1037.54
12789,1235.98
12791,1034.92
12792,1241.42
12796,1213.94
12797,1004.06
12799,1237.06
12800,973.97
12801,919.7
12805,990.09
12806,921.01
12811,1198.32
12812,1227.12
12813,1205.84
12815,1192.42
12816,1234.85
12818,925.32
12820,1147.16
12821,440.45
12822,1205.08
12823,822.72
12825,963.21
12826,1207.06
12827,894.44
12828,991.5
12829,978.81
12830,1170.99
12831,1126.04
12832,1168.29
12836,431.91
12837,431.14
12838,1210.25
12839,931.96
12840,1235.23
12841,1205.8
12842,425.27
12843,920.28
12844,924.54
12845,435.6
12846,1186.01
12848,1206.41
12849,419.25
12850,1186.53
12852,937.24
12854,433.18
12855,419.34
12856,1175.29
12857,1210.17
12858,968.05
12859,428.55
12860,1199.44
12861,1191.24
12862,921.45
12863,973.79
12864,1219.8
12865,961.9
12866,828.01
12867,1163.4
12868,943.15
12869,887.6
12870,1188.77
12871,1212.04
12874,1202.35
12876,427.48
12877,1216.84
12878,437.52
12879,1209.56
12880,1176.99
12881,436.23
12882,1157.99
12888,1191.07
12889,646.0
12890,1210.4
12894,1222.91
12895,1207.78
12896,1225.39
12898,938.46
12902,670.1
12904,1231.45
12906,912.8
12907,1221.33
12909,1242.6
12910,1212.32
12912,1182.77
12913,1207.37
12914,1222.11
12917,1199.76
12919,787.96
12920,1209.44
12924,924.13
12927,1215.75
12929,1204.54
12931,527.72
12932,526.41
12933,527.16
12934,545.2
12935,550.93
12936,1200.38
12937,1204.15
12939,830.74
12940,1200.58
12941,921.3
12942,890.81
12943,897.3
12944,522.01
12946,964.28
12947,979.38
12949,1198.15
12950,1195.24
12951,1204.63
12952,1190.97
12953,1192.34
12954,1188.9
12955,1196.34
12956,1197.02
12957,1200.86
12958,1186.83
12959,1192.03
12960,1197.07
12961,1061.5
12962,964.27
12963,1201.63
12964,1201.66
12965,1204.14
12967,1199.18
12968,1207.23
12969,1192.23
12970,1196.09
12971,1198.23
12972,1200.88
12973,1200.74
12974,1201.45
12975,1201.52
12976,1189.51
12977,1192.29
12978,1193.98
12979,1197.95
12980,1194.95
12981,1198.61
12982,1204.81
12983,989.42
12984,1195.13
12985,1187.74
12986,1195.32
12988,1196.29
12989,1199.42
12990,933.04
12991,1200.89
12992,1188.96
12993,1190.68
12994,1196.7
12995,1198.93
12996,1198.9
12997,1199.38
12998,1199.74
12999,1200.76
13000,1204.83
13001,1194.78
13002,1191.58
13003,1202.71
13005,529.17
13006,529.52
13007,522.44
13008,534.67
13009,533.3
13010,527.33
13011,526.78
13012,538.83
13013,536.48
13014,536.05
13015,528.18
13016,532.5
13017,529.19
13018,538.31
13019,531.74
13020,541.18
13021,529.35
13022,535.04
13023,538.34
13024,542.18
13025,542.27
13026,548.25
13027,537.79
13028,545.88
13029,544.88
13030,546.97
13031,545.71
13032,536.27
13033,544.54
13034,918.43
13035,954.93
13036,1205.62
13037,1187.98
13038,1193.18
13039,1192.99
13040,1193.49
13041,1199.2
13042,1200.42
13043,1199.22
13044,1200.46
13045,1201.58
13046,1201.45
13047,1203.16
13048,1203.65
13049,1205.83
13050,1206.27
13053,1191.24
13054,1192.56
13055,1193.57
13056,1193.86
13057,1197.32
13058,1196.31
13059,1196.67
13060,1199.38
13061,1198.61
13062,1201.63
13063,1202.41
13064,1202.42
13065,1202.7
13066,1202.95
13067,1203.76
13068,1204.04
13069,1202.38
13070,1199.06
13071,1190.23
13072,1195.17
13073,1197.62
13074,1202.71
13075,1188.06
13076,1201.12
13078,1208.88
13079,1236.39
13081,1182.03
13082,1049.71
13083,1159.54
13084,946.28
13085,946.13
13086,1135.41
13087,1162.34
13088,1204.64
13089,1068.77
13090,1068.73
13091,1233.31
13092,438.0
13093,988.8
13094,1135.66
13095,900.29
13096,804.58
13097,1050.24
13098,1022.51
13099,1148.14
13100,1005.14
13101,433.25
13103,850.49
13105,1169.8
13107,1148.96
13108,512.16
13109,527.64
13110,522.91
13111,532.23
13112,527.33
13113,536.51
13114,540.6
13115,534.3
13116,540.41
13117,539.19
13118,548.13
13120,1240.47
13121,1127.85
13122,1076.93
13123,1240.33
13125,1060.5
13129,1147.15
13131,1021.39
13132,1135.3
13134,1033.04
13136,1216.1
13137,524.54
13138,1014.62
13139,864.64
13140,1134.24
13141,979.62
13142,1131.67
13143,1189.31
13144,1021.13
13145,1163.69
13146,1186.42
13147,1197.1
13148,1042.0
13150,1038.0
13152,1240.68
13154,1144.72
13156,1161.19
13157,893.83
13158,1226.98
13159,977.53
13160,801.8
13161,881.33
13162,1172.34
13163,899.37
13164,977.84
13165,911.08
13166,1049.65
13167,1157.5
13168,1224.55
13169,917.51
13171,1009.88
13172,1157.37
13173,959.98
13176,949.18
13177,1007.92
13178,1191.4
13179,951.09
13180,877.06
13183,1129.19
13184,1227.4
13185,1040.8
13186,1202.33
13187,977.66
13188,1166.9
13189,755.2
13191,821.75
13192,1138.39
13193,952.0
13194,1062.16
13198,1017.83
13201,1195.12
13202,1246.01
13203,1132.89
13205,966.29
13208,1023.2
13209,746.82
13210,843.98
13214,1018.78
13215,528.06
13217,1134.37
13218,863.23
13219,919.26
13221,532.55
13222,537.95
13224,907.27
13226,990.66
13227,1047.98
13228,1122.27
13229,780.6
13231,1048.66
13232,982.27
13233,823.99
13234,957.74
13236,913.59
13238,1153.74
13239,1018.25
13241,1196.39
13242,1224.76
13243,1196.07
13244,991.29
13245,910.23
13246,1019.01
13247,902.89
13249,1123.98
13250,1243.75
13251,1151.22
13252,1151.42
13253,921.47
13254,913.47
13255,483.69
13256,901.5
13257,969.78
13258,1141.37
13259,907.3
13260,915.12
13261,1206.03
13262,1035.92
13263,1151.82
13264,596.54
13265,927.65
13266,794.8
13267,1131.9
13268,1241.98
13269,959.61
13270,907.68
13271,926.77
13272,823.97
13273,1198.72
13274,1221.11
13275,1179.32
13276,1240.25
13277,1037.0
13279,936.74
13280,1059.04
13281,1109.62
13282,949.96
13283,904.39
13284,756.72
13285,951.05
13286,1243.97
13287,856.1
13288,922.42
13289,619.14
13290,542.32
13291,854.5
13293,1144.84
13294,928.86
13296,914.54
13297,1019.92
13298,1070.77
13299,965.8
13302,1231.47
13303,1204.3
13304,1172.47
13305,1027.88
13306,787.75
13309,1137.96
13311,946.98
13314,1136.13
13315,1069.28
13316,1022.46
13317,1184.2
13318,1209.46
13319,908.44
13320,1200.32
13321,569.82
13322,800.06
13323,1243.98
13324,1215.12
13326,818.87
13327,823.79
13328,548.84
13330,909.82
13331,524.2
13332,552.83
13333,760.4
13335,1159.79
13336,1182.33
13337,1189.82
13338,1203.08
13339,1202.13
13342,1173.62
13343,962.62
13344,918.74
13345,1163.52
13346,1184.28
13347,1239.79
13348,1167.67
13349,1189.88
13350,910.04
13351,1235.8
13352,1238.86
13353,1202.4
13355,1195.97
13356,1234.88
13357,1134.45
13358,1236.42
13359,1224.52
13360,1175.73
13361,791.29
13362,1125.8
13363,960.41
13365,1168.59
13368,1125.9
13369,1134.03
13370,1210.17
13372,960.34
13373,444.16
13374,1182.32
13376,1142.87
13377,1234.72
13378,1172.39
13381,1137.88
13383,1126.55
13384,1142.7
13385,1127.13
13386,1131.66
13388,1182.83
13389,1193.73
13390,1139.71
13391,1144.73
13393,533.12
13394,538.43
13395,540.82
13397,1143.87
13398,1188.18
13400,908.15
13402,1142.96
13404,1138.76
13405,1134.66
13406,1127.41
13407,1139.97
13408,822.0
13409,1145.74
13410,931.18
13411,910.47
13412,1126.11
13413,800.14
13414,1137.53
13415,1134.95
13416,1190.02
13417,1196.04
13418,1193.89
13419,1203.87
13420,1200.3
13421,1203.21
13422,1203.08
13423,1196.74
13424,1194.71
13425,1197.21
13426,1198.54
13427,1204.33
13428,1203.26
13429,913.59
13430,1195.15
13431,1196.18
13432,1193.92
13433,1202.66
13434,1193.41
13435,1195.97
13436,1199.43
13437,1199.2
13438,1193.47
13439,1197.16
13440,1199.91
13441,911.04
13442,913.39
13443,1195.73
13444,920.74
13445,1191.77
13446,909.66
13447,1192.92
13448,1200.66
13449,1198.2
13450,1198.82
13451,1201.74
13452,1200.91
13453,1202.92
13454,1203.03
13455,1187.9
13456,928.65
13457,910.51
13458,919.88
13459,519.04
13460,529.04
13461,529.41
13462,518.07
13463,518.42
13464,521.66
13465,521.93
13466,522.41
13467,523.89
13468,523.59
13469,524.09
13470,526.8
13471,534.72
13472,530.9
13473,540.63
13474,541.03
13475,541.29
13476,541.7
13477,541.72
13478,535.46
13479,537.58
13480,538.93
13481,544.42
13482,541.26
13483,536.64
13484,542.55
13485,544.94
13486,548.34
13487,916.33
13488,912.12
13489,1198.64
13490,918.94
13491,1189.64
13492,1191.68
13493,1200.22
13494,1196.99
13495,1202.14
13496,1206.23
13500,1189.66
13501,1196.47
13502,1203.11
13503,931.06
13504,1191.83
13505,928.24
13506,1181.59
13507,1187.39
13508,1185.9
13509,1190.73
13510,1189.8
13511,1193.03
13512,1192.3
13513,1193.02
13514,1189.95
13515,1195.2
13516,1196.23
13517,1198.12
13518,1202.97
13519,1191.23
13520,1192.38
13521,443.88
13522,448.1
13523,445.48
13524,445.92
13525,449.65
13527,1205.22
13528,1243.38
13530,1188.09
13531,1174.07
13532,1246.93
13533,979.54
13534,1201.91
13535,1246.9
13536,1007.12
13537,1139.06
13539,1205.99
13541,1046.45
13542,1050.96
13543,1201.69
13544,1186.33
13546,901.71
13547,1027.95
13548,1168.35
13549,527.42
13550,523.98
13551,530.99
13552,527.75
13553,537.73
13554,536.68
13555,546.31
13556,1181.36
13557,896.95
13558,1027.02
13559,1054.13
13561,1032.19
13563,1181.91
13567,831.28
13568,1214.78
13571,931.94
13572,1193.88
13573,896.56
13574,1048.35
13575,912.48
13576,959.01
13579,1042.74
13581,1041.77
13583,900.03
13584,1187.86
13585,1152.71
13586,961.76
13587,1150.04
13588,1064.96
13590,442.82
13591,1231.66
13592,1168.0
13593,908.42
13598,1047.89
13599,1007.92
13600,1036.43
13601,935.91
13603,1028.46
13604,1033.28
13605,1029.2
13607,1123.1
13608,1009.27
13609,1139.56
13611,1015.9
13613,1179.01
13616,1201.09
13618,1136.72
13619,1035.88
13620,1193.45
13623,1203.5
13624,803.73
13625,1144.81
13626,1049.62
13629,912.96
13633,1018.18
13636,1003.51
13638,1108.77
13639,981.55
13641,1008.0
13642,1053.76
13647,760.01
13650,1239.59
13654,1243.01
13657,937.12
13660,876.67
13661,1109.3
13662,870.89
13663,899.89
13665,905.96
13672,1191.43
13675,1180.0
13677,1210.07
13678,1149.26
13681,712.05
13689,1054.47
13690,1043.52
13691,988.08
13693,1170.33
13694,1231.0
13695,884.65
13696,1202.8
13697,1028.53
13699,749.03
13702,1175.97
13705,864.29
13706,1158.2
13707,1203.31
13708,1032.5
13711,719.36
13712,1018.49
13713,1179.25
13714,1232.19
13715,1198.2
13716,1070.94
13717,1032.69
13718,970.82
13720,1035.54
13722,1239.82
13723,1248.05
13724,1230.66
13725,808.08
13726,925.99
13727,908.26
13728,928.08
13729,1009.85
13732,804.28
13733,985.92
13734,987.7
13735,949.91
13736,1189.9
13737,1238.28
13739,862.14
13740,992.32
13741,922.11
13742,1144.33
13743,1152.95
13744,1156.88
13745,923.5
13747,899.86
13748,1186.33
13750,926.16
13752,1193.02
13753,1231.6
13755,1213.21
13756,1177.27
13759,923.12
13761,959.76
13762,1216.15
13765,1155.89
13767,925.22
13768,1123.39
13769,1199.76
13771,1190.44
13772,924.28
13776,921.46
13778,1144.44
13779,795.51
13781,924.7
13785,1148.69
13786,1070.41
13788,980.06
13793,794.82
13795,1215.02
13797,1161.89
13800,1173.39
13801,1157.94
13803,927.81
13807,1158.31
13808,1210.23
13809,1067.56
13810,816.38
13811,785.02
13813,301.32
13816,529.84
13817,530.67
13818,526.36
13819,528.66
13820,537.18
13821,531.27
13822,531.05
13823,534.44
13824,534.1
13825,526.87
13826,534.4
13827,546.44
13828,545.2
13829,541.47
13832,1202.96
13835,1187.75
13837,785.76
13838,1186.66
13840,985.56
13841,1181.3
13842,1194.57
13843,1205.52
13844,1205.55
13845,909.18
13846,938.91
13847,956.82
13848,1188.01
13849,1190.39
13850,1191.86
13851,1193.72
13852,1193.09
13853,1198.31
13854,1191.1
13855,1206.75
13856,1190.01
13857,1202.1
13858,1206.5
13859,1183.56
13860,1189.33
13861,1202.14
13862,1205.64
13863,938.76
13864,1184.02
13865,918.81
13866,965.35
13867,917.29
13868,1201.08
13869,1186.69
13870,1190.9
13871,1190.9
13872,1198.95
13873,1205.58
13874,1194.26
13875,1196.72
13876,912.61
13877,1202.75
13878,961.28
13879,956.62
13880,534.27
13881,526.04
13882,535.94
13883,537.61
13884,533.53
13885,539.15
13886,535.45
13887,538.48
13888,542.62
13889,544.94
13890,541.09
13891,544.59
13892,546.08
13893,542.94
13894,549.46
13895,543.42
13896,1199.82
13897,1203.91
13898,1195.61
13899,1195.81
13900,1201.85
13901,1183.9
13902,1199.44
13903,1204.77
13904,888.95
13905,1187.43
13906,1187.92
13907,1188.76
13908,1190.48
13909,1192.82
13910,1191.65
13911,1197.59
13912,1194.05
13913,1196.46
13914,1198.24
13915,1200.37
13916,1205.8
13917,979.35
13927,958.92
13928,960.12
13929,965.7
13930,1181.34
13931,1183.93
13932,1186.07
13933,1184.46
13934,1185.68
13935,1188.0
13936,1186.76
13937,1192.36
13938,1193.01
13939,1195.69
13940,1196.95
13941,1197.86
13942,1199.65
13943,1202.63
13944,447.14
13945,446.86
13946,445.66
13947,895.85
13948,1045.92
13949,1133.22
13951,817.92
13952,1202.17
13953,1198.61
13954,1130.18
13955,1211.32
13957,1134.68
13958,1226.82
13960,514.41
13961,528.98
13962,539.4
13963,534.6
13964,525.98
13965,542.69
13966,815.11
13968,1142.32
13970,911.36
13971,1152.42
13973,1190.36
13974,948.52
13975,1225.9
13976,996.86
13977,1177.33
13978,1161.46
13979,916.35
13980,1151.04
13981,1145.91
13982,834.44
13983,920.1
13984,1140.96
13985,1245.42
13986,1135.89
13987,845.72
13989,1042.76
13990,1178.99
13991,1244.11
13992,905.98
13994,1199.04
13995,1049.12
13996,603.03
13998,1027.16
14000,1151.26
14001,884.17
14003,1058.1
14004,1223.14
14005,899.77
14006,905.43
14008,1169.27
14009,890.02
14010,1212.29
14011,1166.22
14012,1130.94
14013,953.22
14016,1187.51
